dataset,freq_hz,psd
ibl,439.00420030810005,1.9691546848425585e-07
ibl,440.004209876,2.0395481101264838e-07
ibl,441.0042194439,1.9325268410689705e-07
ibl,442.0042290118,1.8397559026620414e-07
ibl,443.00423857970003,1.850201744408731e-07
ibl,444.00424814760004,1.814001752791143e-07
ibl,445.00425771550005,1.816014717921788e-07
ibl,446.00426728340005,1.7563200215626064e-07
ibl,447.0042768513,1.7137784913392318e-07
ibl,448.0042864192,1.7701784060805158e-07
ibl,449.0042959871,1.7812837794845404e-07
ibl,450.00430555500003,1.7584370054072163e-07
ibl,451.00431512290004,1.7220047505294644e-07
ibl,452.00432469080005,1.6754629714505424e-07
ibl,453.00433425870006,1.597777371479063e-07
ibl,454.0043438266,1.5958877658206698e-07
ibl,455.0043533945,1.5828914058770412e-07
ibl,456.0043629624,1.6055877569501905e-07
ibl,457.00437253030003,1.6632287816032405e-07
ibl,458.00438209820004,1.564930635536585e-07
ibl,459.00439166610005,1.4925170899820153e-07
ibl,460.00440123400006,1.4759679022998652e-07
ibl,461.0044108019,1.5013899252864082e-07
ibl,462.0044203698,1.4960279334884396e-07
ibl,463.0044299377,1.4322976888875178e-07
ibl,464.00443950560003,1.4239420410304886e-07
ibl,465.00444907350004,1.4187729601589853e-07
ibl,466.00445864140005,1.4132009949196255e-07
ibl,467.00446820930006,1.41057637585076e-07
ibl,468.0044777772,1.3530668309568552e-07
ibl,469.0044873451,1.3387654162566184e-07
ibl,470.004496913,1.3903375650814405e-07
ibl,471.00450648090003,1.4012045663279293e-07
ibl,472.00451604880004,1.374614855009321e-07
ibl,473.00452561670005,1.3130197491835524e-07
ibl,474.0045351846,1.290948700131599e-07
ibl,475.0045447525,1.3038921832005737e-07
ibl,476.0045543204,1.302077124704362e-07
ibl,477.0045638883,1.2774028688472312e-07
ibl,478.00457345620003,1.2693472014562594e-07
ibl,479.00458302410004,1.2329503106190683e-07
ibl,480.00459259200005,1.2302673446828028e-07
ibl,481.0046021599,1.2098057946964075e-07
ibl,482.0046117278,1.1837745457135066e-07
